천여,745,2661,5472,MM,~가산명사,F,천여,*,*,*,*
첫,750,2669,3093,MM,~명사,T,첫,*,*,*,*
첫째,750,2668,5909,MM,~명사,F,첫째,*,*,*,*
첫쨋,750,2669,4617,MM,~명사,T,첫쨋,*,*,*,*
총,755,2674,3594,MM,~수표현,T,총,*,*,*,*
칠,745,2662,7005,MM,~가산명사,T,칠,*,*,*,*
칠십,745,2662,4855,MM,~가산명사,T,칠십,*,*,*,*
칠십여,745,2661,5245,MM,~가산명사,F,칠십여,*,*,*,*
칠팔,745,2662,5601,MM,~가산명사,T,칠팔,*,*,*,*
타,750,2668,5116,MM,~명사,F,타,*,*,*,*
특정한,750,2669,5412,MM,~명사,T,특정한,*,*,*,*
팔,745,2662,6090,MM,~가산명사,T,팔,*,*,*,*
팔구,745,2661,5592,MM,~가산명사,F,팔구,*,*,*,*
팔십,745,2662,4767,MM,~가산명사,T,팔십,*,*,*,*
팔십여,745,2661,5245,MM,~가산명사,F,팔십여,*,*,*,*
표현,750,2669,5129,MM,~명사,T,표현,*,*,*,*
한,745,2662,2784,MM,~가산명사,T,한,*,*,*,*
한갓,750,2669,4652,MM,~명사,T,한갓,*,*,*,*
한개,750,2668,5071,MM,~명사,F,한개,*,*,*,*
한낱,750,2669,4950,MM,~명사,T,한낱,*,*,*,*
한다는,761,2683,4046,MM,~인성명사,T,한다는,*,*,*,*
한다하는,761,2683,4216,MM,~인성명사,T,한다하는,*,*,*,*
한두,745,2661,2598,MM,~가산명사,F,한두,*,*,*,*
한두어,750,2668,4617,MM,~명사,F,한두어,*,*,*,*
한두째,750,2668,4617,MM,~명사,F,한두째,*,*,*,*
한째,750,2668,4617,MM,~명사,F,한째,*,*,*,*
해,750,2668,6996,MM,~명사,F,해,*,*,*,*
허튼,750,2669,4617,MM,~명사,T,허튼,*,*,*,*
헌,759,2679,3265,MM,~인공물명사,T,헌,*,*,*,*
현,750,2669,5473,MM,~명사,T,현,*,*,*,*
흔,750,2669,6117,MM,~명사,T,흔,*,*,*,*
